CPUs,Input Parameters,Output,Simulation Time
8,"[[0.13113013795905643, 0.1757428757519863, 0.30278859204118086, 0.25922007590141743, 0.140077794680913, 0.17298113200099394, 0.28541300464230485, 0.12805530416080496, 0.13736299030369592, 0.1425618460620498, 0.2554028221691931, 0.13877033460075988]]","[[64171120.0, 64171120.0]]",4.69
8,"[[0.1674062941344539, 0.13705327374403106, 0.16646384073161746, 0.2034886388166499, 0.18741952099806297, 0.17409360515076605, 0.16292297821768106, 0.05968850812586435, 0.2836502827645886, 0.27850104777385387, 0.1368149910592283, 0.16539527906157409]]","[[56545100.0, 56545100.0]]",7.3
8,"[[0.22445337779457689, 0.2513578373639017, 0.112090521257438, 0.1019159931263582, 0.13124123632548368, 0.12831782647308093, 0.13293409258152547, 0.2163942053943622, 0.0941365113998623, 0.19781750429894068, 0.2004457603247119, 0.24283032970250037]]","[[64171120.0, 64171120.0]]",4.6
8,"[[0.29810775513104426, 0.2144609343451896, 0.1676200472061024, 0.13248058277792907, 0.3188934751451774, 0.23393295345241127, 0.18326137666867698, 0.25063822308755135, 0.34767801665306985, 0.20084634410777985, 0.0979283860457816, 0.2728908293672009]]","[[64171120.0, 64171120.0]]",4.51
8,"[[0.036030034747102535, 0.22844391624208177, 0.23605648727105977, 0.1243455324920895, 0.17517856010311636, 0.2573318817819686, 0.015878795745591506, 0.22816741396094292, 0.11924663763287406, 0.27488509972866143, 0.2633443794772634, 0.12404508005233285]]","[[57490290.0, 57490290.0]]",4.35
8,"[[0.20194667757728021, 0.2590675478039443, 0.3003629108951241, 0.19007072608362938, 0.24723555311255968, 0.23191618527181612, 0.30313452385923556, 0.2210676308516167, 0.08840340067610712, 0.18455607340609387, 0.3146370381848408, 0.2521580149321307]]","[[62764630.0, 62764630.0]]",5.15
8,"[[0.15304941492091678, 0.29069162189799147, 0.11835881113142914, 0.1908950528368235, 0.1946506118279473, 0.12392289346262277, 0, 0.16528529752741378, 0.1537736921664874, 0.168550219142373, 0.2411179954531779, 0.17170553962152715]]","[[64171120.0, 64171120.0]]",4.32
8,"[[0.08840828976881927, 0.21297866245591268, 0.29211831594734994, 0.24774691351396486, 0.28666891460261756, 0.33429766901897684, 0.04179707119416862, 0.08111295347303951, 0.2294765199706301, 0.26133823050886007, 0.4011164900483217, 0.2228727215433111]]","[[61872170.0, 61872170.0]]",4.75
8,"[[0.21493861103520548, 0.12561495980097204, 0.21762354157740602, 0.2030522810580971, 0.237981081197818, 0.28758641667323304, 0.2455256892943871, 0.2611981107734326, 0.20747692529519404, 0.295037001061245, 0.18270379022452257, 0.24416948249503245]]","[[64171120.0, 64171120.0]]",4.77
8,"[[0.2716400010291319, 0.16163567563806977, 0.10451810341497234, 0.2864965352095882, 0.24415111584426585, 0.13347869995886016, 0.24233132589269188, 0.13100044436704644, 0.30716728023739553, 0.18661158653871218, 0.08568859913914438, 0.2547440005408893]]","[[64171120.0, 64171120.0]]",5.11
8,"[[0.2549393513638736, 0.17726746365697618, 0.1621379242237753, 0.15928527328422154, 0.06528151276367172, 0.02691494867401517, 0.24167005399165578, 0.20283901758449632, 0.18433071518052488, 0.1897855885729121, 0.11701716601266643, 0.19330718042130837]]","[[48006880.0, 48006870.0]]",5.37
8,"[[0.05684455726528795, 0.13255852920088346, 0.09873538141465805, 0.2419576773483872, 0.391060068019481, 0.1379009571260224, 0.20612882799263993, 0.3250967974799639, 0.24755941886939542, 0.15746925451614574, 0.11007732829339927, 0.12217870749184526]]","[[64171120.0, 64171110.0]]",5.33
8,"[[0.1902943110858961, 0.10485798617265447, 0.18510570692799416, 0.22112999007315098, 0.10933669522323555, 0.24154977347688225, 0.29051920969367834, 0.28147476595618715, 0.16735895285321123, 0.24550177319764702, 0.24674854951579173, 0.16064500376761448]]","[[64171120.0, 64171110.0]]",5.54
8,"[[0.177718868988539, 0.12812508159294098, 0.11061150416857028, 0.06639525386748937, 0.2229980134909833, 0.20297840800904446, 0.28050013778682503, 0.18290959686600264, 0.2754275747303852, 0.2348719053286784, 0.2111876270548847, 0.35184917224382894]]","[[64171120.0, 64171120.0]]",5.06
8,"[[0.2871804521713088, 0.2551271879695159, 0.23312803430296625, 0.15099121900136145, 0.12062372312871464, 0.2537311012628684, 0.1314550279968383, 0.176565606108913, 0.19315977829107495, 0.32471654470894373, 0.3676834603053376, 0.25720944042928096]]","[[60840900.0, 60840900.0]]",4.78
8,"[[0.2309169877478021, 0.3176483094489143, 0.286294387083206, 0.18545925225336213, 0.34091210685385137, 0.15090949091873435, 0.18240995464268464, 0.1561253989615515, 0.21885260797457018, 0.07191356280931807, 0.17654773919372024, 0.22955007592812987]]","[[64171120.0, 64171120.0]]",4.9
8,"[[0.243997194715196, 0.28760339145866276, 0.21325379856439156, 0.3716603241112847, 0.15697323842773284, 0.19140845776402654, 0.18618869099125268, 0.35319216226670613, 0.10005527750828466, 0.08240286614131266, 0.16601715866052777, 0.08680653357072926]]","[[31588910.0, 31588910.0]]",4.87
8,"[[0.12306816944370103, 0.18537911440483687, 0.3287857574559429, 0.005653941529818823, 0.16260985727840097, 0.20807020437566975, 0.21807705519560844, 0.08551806987578231, 0.26080599222255535, 0.1383056839021813, 0.14634154921542225, 0.07036405109181246]]","[[64171120.0, 64171120.0]]",4.63
8,"[[0.19948068991883294, 0.2097624626130366, 0.28014537272308215, 0.01546261980754321, 0.251640016402968, 0.14674708393420977, 0.170460700950636, 0.2090004643975718, 0.26165677953684197, 0.1204079679521963, 0.16167482072383438, 0.15930959834734917]]","[[64171120.0, 64171120.0]]",5.71
8,"[[0.4452181510499216, 0.22396593195764014, 0.14936425336869372, 0.34091066892853616, 0.20559953862941313, 0.19794946365729643, 0.11148398984247786, 0.20116404270812882, 0.05943803671790249, 0.21046133904183745, 0.2981275718648355, 0.30156945522978135]]","[[52919200.0, 52919200.0]]",4.96
8,"[[0.14141707255226046, 0.1735995783465688, 0.2523937180476839, 0.21293597351468052, 0.31224791718462414, 0.24842627387103325, 0.21273603745187067, 0.22640368900384183, 0.15148153467662095, 0.12487293187878931, 0.05654305341175103, 0.24830137176740474]]","[[10203480.0, 10203480.0]]",5.81
8,"[[0.23417580329476198, 0.19932796672026656, 0.1814918937511552, 0.33847050216894436, 0.18133682439714138, 0.2450497616425922, 0.31227067613312953, 0.09729922069540158, 0.04608352999153398, 0.2147457388960311, 0.20880587599567926, 0.2316307239108238]]","[[64171120.0, 64171120.0]]",6.71
8,"[[0.17310074536011613, 0.27474362162305505, 0.13342078041789066, 0.23900262780349205, 0.08157828321399799, 0.3804964249315751, 0.15645899945562963, 0.18144081493881864, 0.24463071356875576, 0.16483801259171738, 0.16088580507963485, 0.18189821287589925]]","[[64171120.0, 64171120.0]]",4.42
8,"[[0.31912213357516916, 0.23669582208527346, 0.07648779378935179, 0.18053500091030686, 0.14104564460700125, 0.15949035216311977, 0.11868751886523327, 0.1331263935294506, 0.2091944451570018, 0.2135509829369625, 0.27468908271813125, 0.1619854773022281]]","[[64171120.0, 64171120.0]]",4.53
8,"[[0.20649022844083909, 0.10951802464999084, 0.20237789460214356, 0.15402875235947147, 0.26075785005107777, 0.06115697911106446, 0.3777738518398113, 0.36560240756140416, 0.19387976894934156, 0.3183436904866197, 0.21588478034024966, 0.2021269501764182]]","[[52019080.0, 52019080.0]]",4.64
8,"[[0.15878998607752476, 0.29200526286118095, 0.19904745044581965, 0.11071441652616494, 0.2354534568321572, 0.2674517826839052, 0.15886592430501295, 0.2842714443143426, 0.13517598216632576, 0.15431612196286515, 0.1938571633975131, 0.289261890960969]]","[[64171120.0, 64171120.0]]",4.43
8,"[[0.10080316258340763, 0.25590384402194655, 0.30912520865766835, 0.3755571192892541, 0.126243550959328, 0.18128905362032344, 0.25029649259664255, 0.16616553796297906, 0.18593096159658815, 0.299869215110499, 0.27023111624050244, 0.17663991104274468]]","[[42370520.0, 42370520.0]]",0.69
8,"[[0.11816042385114675, 0.37531115358827083, 0.15270922636489373, 0.2197583894397294, 0.2689778723154534, 0.19473921783850995, 0.08423097057880612, 0.1467671872476258, 0.16971898763096693, 0.23195449471059462, 0.27834858057577244, 0.0745587599201201]]","[[64171120.0, 64171120.0]]",12.44
8,"[[0.21916455512990093, 0.08592309521436844, 0.2686983321015611, 0.2780559925747659, 0.19536846474965497, 0.1413406527992875, 0.36690700671339915, 0.15445816757551636, 0.35925909680794343, 0.3286864811534055, 0.22770975071090035, 0.1350452870050619]]","[[527433.9, 527433.9]]",4.98
8,"[[0.26927821040530364, 0.13118534101858703, 0.1703766885387903, 0.06460145096193312, 0.36022940595889275, 0.2245447161647323, 0.061991394221164675, 0.2601196691909, 0.22779931951996685, 0.17424484532611947, 0.06486794123392556, 0.2064333768293485]]","[[64171120.0, 64171110.0]]",4.59
8,"[[0.3321862162312187, 0.07667706117090485, 0.3405547731971369, 0.18676179268584633, 0.09827968928680454, 0.21088636599943913, 0.22924989933577827, 0.2739961258577146, 0.21801574675997795, 0.0855745183085679, 0.07308216054624248, 0.2972781401287112]]","[[64171120.0, 64171120.0]]",4.49
8,"[[0.023938164991401417, 0.07074537924714167, 0.1484286670224765, 0.30159517499803135, 0.12429428475336658, 0.27022100557993917, 0.26532056653202624, 0.19891365198284808, 0.26367131554497375, 0.17152743644842833, 0.3087731186629289, 0.23458801245570432]]","[[64171120.0, 64171120.0]]",4.45
8,"[[0.1855385630481899, 0.1972282911482536, 0.1243342236626095, 0.15882703942094428, 0.18489469920955345, 0.10803230351389288, 0.17616883099667263, 0.12925461536300603, 0.10335944312318265, 0.20480362120615, 0.22583522398873598, 0.04347223931584013]]","[[41360590.0, 41360590.0]]",4.37
8,"[[0.1629491928801722, 0.14898501866175043, 0.20581675763039392, 0.12142214919217621, 0.21188175182977853, 0.07483543111743121, 0.2689548057246635, 0.14168458765212147, 0.12078268431650864, 0.2651894418780956, 0.23026193547202903, 0.1830785838097449]]","[[64171120.0, 64171110.0]]",4.61
8,"[[0.2782638871698835, 0.40405796662271054, 0.3258969866837, 0.08163853312987071, 0.3798147344782848, 0.11914266945577213, 0.197712393919817, 0.3158693296737256, 0.036400260566910425, 0.2926679464609094, 0.13149607573241265, 0.14780866475794313]]","[[64171120.0, 64171120.0]]",5.07
8,"[[0.24659675663563274, 0.2123231091643445, 0.22135357513759987, 0.2481996171634397, 0.24830636526518401, 0.30496469516329033, 0.2786297986219697, 0.24966587353075115, 0.27306027286189827, 0.1436403056036067, 0.1967865495200424, 0.312844452542221]]","[[64171120.0, 64171120.0]]",4.7
8,"[[0.20333174663181292, 0.24029463684186053, 0.13820218964851883, 0.2897746095766102, 0.16915853255242294, 0.3532117133186462, 0.19512250448915022, 0.23321572770937232, 0.30174701215427446, 0.18858038447154366, 0.1977982470907582, 0.20017087711137338]]","[[64171120.0, 64171120.0]]",4.92
8,"[[0.13473588779769252, 0.06876858887729939, 0.24335751822600932, 0.2774834143384285, 0.10582895464430289, 0.11822841697358775, 0.12188112662405326, 0.2988090648929074, 0.21073031500908007, 0.043814177841549506, 0.11806583175126394, 0.15226054827749091]]","[[47644860.0, 47644860.0]]",4.95
8,"[[0.08231126944357475, 0.3903417729978108, 0.24106121008939774, 0.2334131642019169, 0.35490658635265393, 0.21189323819012337, 0.3229899681831106, 0.2829569013211482, 0.10631342690196056, 0.3388717994616274, 0.1010155612172125, 0.2922299034556795]]","[[64171120.0, 64171120.0]]",4.59
8,"[[0.19142102328183275, 0.24194573001101438, 0.20006664042442515, 0.16752825429709695, 0.18367221592338376, 0.2312024610455042, 0.09399474689102011, 0.03344564045185308, 0.2490373854863371, 0.1389966477977019, 0.22082305901443136, 0.2694840318013217]]","[[64171120.0, 64171120.0]]",10.24
8,"[[0.25818894617966137, 0.07424816913534499, 0.018591720971615155, 0.17340444800890803, 0.12970013920598486, 0.19410241996642374, 0.15241774533725427, 0.15534222926870767, 0.27120024996679365, 0.16072545997750692, 0.2551222123645532, 0.06292169390242633]]","[[64171120.0, 64171120.0]]",4.38
8,"[[0.2936632607600481, 0.45501989494622613, 0.03898415606417582, 0.1115151072316111, 0.2650999811743213, 0.27156722626494434, 0.22517111692730968, 0.19353445044718387, 0.1496298855775235, 0.25035754468463645, 0.3824845068660448, 0.23830484886778788]]","[[64171120.0, 64171120.0]]",5.17
8,"[[0.2263359613482991, 0.1471973911533652, 0.130035697104663, 0.2256695803151058, 0.25073834394533256, 0.1617247591288262, 0.22542144021375565, 0.2180454628976581, 0.19172322164220912, 0.20194972573979106, 0.14824012039223455, 0.11630717258649001]]","[[22992310.0, 22992310.0]]",6.98
8,"[[0.1803239954898979, 0.1497867006126087, 0.1899947663714139, 0.09636521593330213, 0.24744441573087622, 0.34769152666507325, 0.12754907698147572, 0.2256169554065968, 0.18723762877885608, 0.21735589883582718, 0.18292560758731402, 0.20371984116699796]]","[[64171120.0, 64171120.0]]",5.06
8,"[[0.127406018416889, 0.25699557771121917, 0.10607574001681183, 0.26570365557340525, 0.0999352722327677, 0.22389304517659694, 0.1732675218398586, 0.2699905207626325, 0.12278904409758379, 0.2459918084530619, 0.10299407969295613, 0.20986669271907274]]","[[64171120.0, 64171120.0]]",5.07
8,"[[0.15048541615276517, 0.2409193782484051, 0.1911243456995911, 0.18094426851697237, 0.17283931656935667, 0.16243667709869034, 0.3325254129128993, 0.22364636660889803, 0.37366397159908976, 0.17931247671423337, 0.16710209384429361, 0.11204479212252784]]","[[64171120.0, 64171120.0]]",4.97
8,"[[0.24153332338207065, 0.23906028335396368, 0.25631844717946795, 0.3210848987217137, 0.1871986302705273, 0.07668655663400371, 0.22135513612763325, 0.1341852905925492, 0.22623995133655336, 0.12591443709961023, 0.23954246636915189, 0.18658118056886244]]","[[64171120.0, 64171120.0]]",5.57
8,"[[0.3486349799858164, 0.13044083790620284, 0.23693281942691152, 0.14240682190707366, 0.26570297735772364, 0.1823508921000659, 0.30533172566648414, 0.17212111863612004, 0.2985467831866949, 0.016601982229821177, 0.26042323349958074, 0.1802962760456054]]","[[64171120.0, 64171120.0]]",5.46
8,"[[0.21750702702946925, 0.14777038156861683, 0.2577409920674675, 0.21255805181429974, 0.20911574425934598, 0.2301272172886798, 0.14933706777362937, 0.07145202552481283, 0.13295091188557268, 0.28991376454976614, 0.21058271858099048, 0.265131013064418]]","[[64171120.0, 64171120.0]]",4.51
8,"[[0.1466362190631521, 0.13356214352447043, 0.314269680893412, 0.20269991182653585, 0.26197189021203676, 0.2543949999426825, 0.17896161017391685, 0.18372077571070572, 0.39225064208168103, 0.09268708160066653, 0.313235501981457, 0.26035863781111834]]","[[64171120.0, 64171120.0]]",5.18
8,"[[0.17028037377129474, 0.1976876872956689, 0.29061900124603746, 0.19816498240505567, 0.1699336422927332, 0.3062502088457513, 0.20257367225146597, 0.24306739788668988, 0.1712926783839353, 0.2850145911653563, 0.18514111565927346, 0.3051902459089096]]","[[64171120.0, 64171120.0]]",5.2
8,"[[0.07269255188245397, 0.1740842766545613, 0.15746628254420347, 0.22522515930701745, 0.28311339906169797, 0.15830707129428023, 0.1895763465319515, 0.14266608529595312, 0.019727446415167105, 0.19255914304086547, 0.25808422464774916, 0.16507114606674905]]","[[64171120.0, 64171120.0]]",4.95
8,"[[0.308738151398374, 0.2538089640487503, 0.17237515857631172, 0.19132235293512026, 0.10728202036602133, 0.13661632436194432, 0.2744097848042232, 0.34829810842049885, 0.13082237209598, 0.2356038506557171, 0.138252124463842, 0.12699124835408937]]","[[64171120.0, 64171120.0]]",4.59
8,"[[0.21239132017031206, 0.21141862022303926, 0.18747172145958235, 0.2077977158468193, 0.20959472992875608, 0.10616266322840738, 0.1364300105481024, 0.11801671324750816, 0.2166994207804015, 0.17583976049331365, 0.24569324038727725, 0.019686470489702762]]","[[64171120.0, 64171120.0]]",4.4
8,"[[0.15451938938403983, 0.21085923573538115, 0.12624004272410644, 0.1330503915039449, 0.20682754053079253, 0.24431926269403081, 0.2460788713254858, 0.08353485014970102, 0.2121784933787072, 0.1922285940969662, 0.2222511368118962, 0.22774601703173356]]","[[64171120.0, 64171110.0]]",4.67
8,"[[0.2800705920659102, 0.23570297975558294, 0.3664768883231145, 0.1679081844001799, 0.07015931610940682, 0.24917945641352757, 0.25736521656183486, 0.23239701349559425, 0.26586899549615106, 0.2663717369810519, 0.10892352833164008, 0.2515560020450973]]","[[7638963.0, 7638963.0]]",11.28
8,"[[0.10505449633932613, 0.18471418819586635, 0.04478628117681385, 0.13155615364660184, 0.1812213312663743, 0.19695130201734853, 0.1921498775388111, 0.20677628655813726, 0.20047464034968562, 0.1832189929763348, 0.33136272286019, 0.2945592463586478]]","[[64171120.0, 64171120.0]]",6.03
8,"[[0.2233751499436878, 0.19867549873034746, 0.22259316139628538, 0.25872787493194965, 0.17361588653617582, 0.14803692338985802, 0.07601943819092312, 0.20203868853540394, 0.14811448367326369, 0.2691441204921047, 0.15371578603103886, 0.15547180221059628]]","[[64171120.0, 64171120.0]]",5.07
8,"[[0.19541783285849917, 0.2936918577387938, 0.20803328218094447, 0.08278091633353987, 0.2209741513108253, 0.14256695737016403, 0.23846705300653023, 0.1476987111419874, 0.19018958232748986, 0.09168361095381772, 0.24227325873150518, 0.13039815783303865]]","[[64171120.0, 64171120.0]]",4.79
8,"[[0.04331706324876855, 0.17505707203075366, 0.08771584093208783, 0.3365518942531933, 0.07824706912553586, 0.23502959580745508, 0.14550267975130238, 0.24214087474472165, 0.18846289215512851, 0.1797277574289094, 0.07384796834599025, 0.2780307757278969]]","[[64171120.0, 64171120.0]]",4.5
8,"[[0.23825671994674297, 0.08446577739380434, 0.14106416051587614, 0.30068718927212534, 0.1584160598678421, 0.2666971394562536, 0.09840175274435375, 0.27284995229600584, 0.2508964258067018, 0.2378293659668453, 0.1869314184269046, 0.2825709265849002]]","[[64171120.0, 64171120.0]]",6.58
8,"[[0.2742566382014211, 0.21556919847402423, 0.2283042298237619, 0.020429455572499755, 0.2818517866306695, 0.17230724958933485, 0.20653730808310936, 0.11938060559611137, 0.2532801017984233, 0.28620677298971275, 0.27612521052618205, 0.1436883369399181]]","[[64171120.0, 64171090.0]]",4.57
