CPUs,Input Parameters,Output,Simulation Time
32,"[[0.2896955968314591, 0.10339907486410348, 0.1749281158460773, 0.18763620149005628, 0.08974815758394557, 0.167826738552758, 0.15189848409344928, 0.2696607788698425, 0.2970376571736139, 0.21920137080555452, 0.18853625827952167, 0.18733034645641033]]","[[887930900.0, 835833500.0]]",28.42
32,"[[0.190069405406259, 0.21751685295938814, 0.27743978228430755, 0.33426006029128374, 0.2138351705277085, 0.21262874267040668, 0.2791467576692017, 0.16131721567596896, 0.04664108787132268, 0.15255477295588998, 0.25171843470884564, 0.33030577234003766]]","[[908096700.0, 886976500.0]]",33.25
32,"[[0.21937070999370395, 0.25607885269300334, 0.2191761026257439, 0.21095783174535934, 0.16720268710253539, 0.14062446512927587, 0.22936310475184654, 0.22592789766117513, 0.22006741341776764, 0.3534710050190258, 0.14529341406935797, 0.06758490761227051]]","[[887032600.0, 818823000.0]]",31.51
32,"[[0.13526185612224312, 0.1551273359287319, 0.12842128930397956, 0.06302743338439573, 0.2745934930502002, 0.3929731377867475, 0.13768296458354184, 0.11009920509223091, 0.19760906770041717, 0.12010200107221146, 0.3259650572822107, 0.21803194142352098]]","[[910377400.0, 909414700.0]]",31.55
32,"[[0.37729635282535423, 0.15566702288214218, 0.18596841441393058, 0.20417717101322957, 0.15086633665125498, 0.14859508822603587, 0.04929982716127562, 0.20533815848312328, 0.3288585839888868, 0.15650006936710553, 0.09244295420377022, 0.0957566353149078]]","[[897038800.0, 742120900.0]]",58.39
32,"[[0.1621091006800608, 0.2569150181273657, 0.2848499980805256, 0.007468068322513954, 0.25452721272995216, 0.20480685681713348, 0.21651559389137745, 0.04665157085739144, 0.09511673122095056, 0.21618555436651288, 0.28164150438981805, 0.20856711009977016]]","[[878907400.0, 876017800.0]]",40.51
32,"[[0.24869100247682216, 0.2179930227436949, 0.21668057534764434, 0.19646953667300027, 0.044513137611951636, 0.12941662616671012, 0.3029182634141777, 0.30726710502115995, 0.20663992647599, 0.1248708454793872, 0.16947822378943198, 0.19040742930852497]]","[[877056700.0, 872032800.0]]",32.54
32,"[[0.09432929318012355, 0.10476095930996589, 0.11399655548890787, 0.4742765935508733, 0.2025976668439582, 0.30474796287237393, 0.19175666919998346, 0.18276046944923507, 0.18585820736328118, 0.3357397678728025, 0.21783144624747097, 0.319384091514201]]","[[954402200.0, 765003600.0]]",44.31
32,"[[0.25903739658292085, 0.3561377836561738, 0.08755463976339439, 0.2376493507191626, 0.1977698591296674, 0.09528934319089065, 0.22885368513625373, 0.11395474300714482, 0.12430524182516443, 0.2720705815636627, 0.37020987108563363, 0.1258081486343799]]","[[904068500.0, 829948900.0]]",89.87
32,"[[0.18265326682916214, 0.19066774547745055, 0.2300659495565364, 0.12323642972054981, 0.34720117195308653, 0.2705535291368597, 0.13704356619693425, 0.2277191311690018, 0.2678234598683952, 0.07633599982955817, 0.13368187319914707, 0.23895019596739775]]","[[902949000.0, 900896300.0]]",140.48
32,"[[0.2017221882480509, 0.11935607347577815, 0.31065023256208824, 0.16219584747171137, 0.14574128615130616, 0.1952026050404738, 0.15060990890443313, 0.15795122928310518, 0.1622739264993965, 0.23901194414323104, 0.24186652221089777, 0.15498434917782608]]","[[885138000.0, 871077300.0]]",44.12
32,"[[0.12788400618581292, 0.236415075443014, 0.17268326399739706, 0.27532170365391984, 0.24769816722710836, 0.25140257557595236, 0.27737227224384003, 0.26595541696387676, 0.24238701706471485, 0.18661923720599036, 0.1976142959702836, 0.27500657051418304]]","[[906347100.0, 905813400.0]]",58.78
32,"[[0.306864977940229, 0.2436161016311405, 0.2674995728734786, 0.2924384760554266, 0.30776148934873154, 0.18637475536664355, 0.3871210686384594, 0.34951380794330034, 0.22379439735700687, 0.23270540126642658, 0.06295416026401143, 0.13980224377698514]]","[[914205800.0, 755895900.0]]",260.36
32,"[[0.15189248362281452, 0.1462469624449676, 0.1965657696047456, 0.17928909053774716, 0.18518838500494894, 0.2332457080765154, 0.18736802234919273, 0.19443370969947493, 0.19617637026882767, 0.19353304564924725, 0.2590256316994098, 0.23008936772223623]]","[[879425400.0, 876760300.0]]",46.95
32,"[[0.23734960870836488, 0.18375538686995244, 0.1356327138851851, 0.10768867854072396, 0.23512344082334688, 0, 0.10581333036054137, 0.21856964845779125, 0.29722966801588663, 0.262227260893718, 0.15162361928250398, 0.17265238145973347]]","[[698251100.0, 679796600.0]]",29.43
32,"[[0.016116278491194763, 0.2924202882394459, 0.20240845687060893, 0.2215777585098711, 0.12865667022812088, 0.2611977807174462, 0.21229207868339012, 0.09497185088671832, 0, 0.09283839845753769, 0.208098537012462, 0.25495120704134705]]","[[786029600.0, 784842700.0]]",26.95
32,"[[0.2705170952387107, 0.0429370592195335, 0.2417220082539493, 0.26401230580585777, 0.2708647159281913, 0.1388149619380629, 0.17396918890069227, 0.17254955991536747, 0.15411585136169323, 0.13311509573275287, 0.29187820320205093, 0.015140103958530271]]","[[887377700.0, 859749500.0]]",30.69
32,"[[0.19721395549731288, 0.21231872963927126, 0.04125115978304139, 0.1596566699947007, 0.16627872438963018, 0.4633545847100911, 0.2666817412450213, 0.2872074334448202, 0.22729467170933243, 0.31289975637646744, 0.1298556808695278, 0.2240213968508013]]","[[931403800.0, 931169900.0]]",32.51
32,"[[0.21843817145856764, 0.28442432130533213, 0.15706157058172995, 0.13498688434655925, 0.21454669774341897, 0.1667712014464231, 0.2519456121102693, 0.13271413889303235, 0.14437524654924563, 0.1640538921639988, 0.2378304317541685, 0.17984607256121826]]","[[884792500.0, 878920200.0]]",30.85
32,"[[0.14235936964374585, 0.16257017768727558, 0.3804187305241564, 0.23865625108121474, 0.09529473903283932, 0.21360493548949058, 0.12591661872507562, 0.240531795181136, 0.2809198918815879, 0.2106011419003427, 0.17503899237072287, 0.3620970621155176]]","[[909049500.0, 902693100.0]]",28.68
32,"[[0.34326338314126525, 0.26488330107685937, 0.23823132911832928, 0.1492560658538627, 0.22744198978825036, 0.2932233852449847, 0.1769101819798956, 0.06941430113360669, 0.257155987694733, 0.20481708067657972, 0.1010720580861739, 0.18639247764180544]]","[[907141700.0, 789566800.0]]",33.18
32,"[[0.170788782791498, 0.1481252778453883, 0.09895267723357923, 0.2594115920870434, 0.12001996987046194, 0.11800270013770779, 0.32272843193599876, 0.2099751769740318, 0.11846637288528647, 0.16865881661845847, 0.27684543664190087, 0.3282101103712324]]","[[892895700.0, 891611500.0]]",33.07
32,"[[0.23942384210361128, 0.09173372709073124, 0.1674757567621655, 0.25010601341398486, 0.29215897933621604, 0.21236113244637336, 0.20231889217792062, 0.17794412476035168, 0.2472923139612258, 0.3040918100596678, 0.16590457208344223, 0.06151573188613249]]","[[894713400.0, 890596000.0]]",43.75
32,"[[0.10433715925444101, 0.22513871893090703, 0.2926162998673024, 0.1388510298559325, 0.17947969625548849, 0.15440900822694317, 0.08114790535753615, 0.29644780760254597, 0.17231741825815147, 0.13999351165071872, 0.22042115113459626, 0.2178028980742774]]","[[879219600.0, 878351300.0]]",29.52
32,"[[0.267847915421779, 0.19616804492129503, 0.2720493525375549, 0.1821711158843511, 0.2215418196522468, 0.24559590855887983, 0.2550790041722514, 0.23274009472390275, 0.10029901707585027, 0.1059853410926821, 0.323132958058211, 0.16574804841141919]]","[[898945200.0, 782835300.0]]",37.61
32,"[[0.17645034101602372, 0.32423764941013383, 0.18088911138375016, 0.31560301220977505, 0.10701298383536062, 0.1876300653970335, 0.16472598437732072, 0.12203986290719228, 0.4174999069707555, 0.25651672745967224, 0.14633134594808853, 0.26339794024238194]]","[[912957600.0, 903614000.0]]",28.25
32,"[[0.2077270108189756, 0.22973393882726123, 0.12166108950319404, 0.21809018961274187, 0.2819094682369721, 0.28203550182943216, 0.11167394948276148, 0.2596898476756436, 0.1750162771125937, 0.1970711710462504, 0.25274673455883523, 0.13147815666408497]]","[[896605500.0, 885256000.0]]",46.02
32,"[[0.1175872159179821, 0.12954734393001888, 0.22444672832445617, 0.0873286627402216, 0.17197185968994064, 0.10674705170250565, 0.24186129644122495, 0.15253628853395843, 0.2042357940723287, 0.22724995757549082, 0.18770349997394595, 0.2366537294445339]]","[[838984300.0, 832244800.0]]",42.59
32,"[[0.29506138647508995, 0.138130822452185, 0.0783054209040835, 0.1186179804952791, 0.07743288906454834, 0.2678301661021414, 0.21883431290043961, 0.18988786844335304, 0.23813542058924028, 0.17914229128130638, 0.044884054739358026, 0.14723392011641429]]","[[874858200.0, 866809400.0]]",30.09
32,"[[0.16024749049835582, 0.25075923675623457, 0.24755337612946782, 0.22703089937847534, 0.20806740223090034, 0.0599770519577571, 0.061132593033154464, 0.328572746603957, 0.156239414982767, 0.24935943786135983, 0.2624044757658786, 0.28570889407706795]]","[[891658600.0, 890728900.0]]",38.35
32,"[[0.22952224468427918, 0.30791922103297903, 0.3444744784778383, 0.28082515480485143, 0.15912219639518876, 0.22548361637783385, 0.1941453265874734, 0.10563117902116982, 0.2762698075806307, 0.03432277304297393, 0.15598420744830496, 0.11594472623311729]]","[[901841400.0, 890862200.0]]",40.49
32,"[[0.05821230328942331, 0.1779606235038365, 0.1480724347379959, 0.17179598509009064, 0.26182460713895833, 0.1809856161862401, 0.3088901453865257, 0.22350067285719094, 0.13044511103319362, 0.2826113432199978, 0.20518804353309192, 0.24588605830321614]]","[[883415800.0, 880977500.0]]",29.88
32,"[[0.284610240772436, 0.20553563197482885, 0.1890971945266595, 0.07146936371061652, 0.1367598228221014, 0.2190373212256868, 0.1421098863159245, 0.2788573551964009, 0.1929465762622528, 0.40069641772007375, 0.3128872004988315, 0.19682776405159072]]","[[897797500.0, 806308200.0]]",26.83
32,"[[0.1935352579263515, 0.07073801254970893, 0.2611194964985832, 0.20757650726251925, 0.2414102256983956, 0.17450086872368445, 0.23288796242774484, 0.16743121921428245, 0.21529520283771086, 0.10936429364399018, 0.11376048430886383, 0.30233890321149653]]","[[888999600.0, 876495400.0]]",32.57
32,"[[0.22223894932280022, 0.16960064929464572, 0.20726237506443346, 0.33024919043744294, 0.1908323911180653, 0.3400428984965697, 0.2840337366942725, 0.24578652454753278, 0.06957073029726613, 0.22463794329044598, 0.22832701016292653, 0.10860650899486185]]","[[901763300.0, 844591900.0]]",33.49
32,"[[0.13031584646188024, 0.274226249295822, 0.14608255861221398, 0.19365289077667458, 0.3242699238107982, 0.132157285749706, 0.15538507341061913, 0.13893775160392935, 0.30769394796713656, 0.14856693254397477, 0.18483191462614856, 0.2025470624657957]]","[[893280700.0, 886144100.0]]",30.28
32,"[[0.35703976720345476, 0.22036738636069222, 0.14275105618270073, 0.2659549151643161, 0.22358878015528555, 0.19850236455523343, 0.20861357985136492, 0.2290812935542465, 0.1999601378370042, 0.20868548101697268, 0.1906968764959019, 0.24994570469890479]]","[[914504000.0, 753734800.0]]",31.14
32,"[[0.16656375197908496, 0.07923062318815793, 0.2106847800581737, 0.154991409262352, 0.10128106935599093, 0.24744422037150524, 0.09785221096096612, 0.1156166293790443, 0.22088601762189278, 0.16614359776372922, 0.24885746373132908, 0.10969152719469878]]","[[853667200.0, 845830700.0]]",31.42
32,"[[0.2513544774793159, 0.15104484660823492, 0.25667200751470043, 0.13257496794407736, 0.2852235638888452, 0.07992841230144686, 0.18399608872677115, 0.26512987692897555, 0.04133654692329741, 0.30985378767940136, 0.14244912025033638, 0.2808287224720982]]","[[885967700.0, 860722700.0]]",29.92
32,"[[0.0835294089413212, 0.2685707586720189, 0.1917370495042045, 0.2447058558147988, 0.16910760330237964, 0.2794141986015758, 0.3541551206716942, 0.15765730369494896, 0.2923409839153288, 0.1347064940694127, 0.33538572357105134, 0.1507135976644782]]","[[904333300.0, 873245400.0]]",31.21
32,"[[0.2563202873709344, 0.12314501302685901, 0.15218407824829738, 0.30378781551451345, 0.2311867304527321, 0.1206014442184339, 0.12066010833227103, 0, 0.23043701224933938, 0.08119807144016214, 0.2237055524605071, 0.20613409604342367]]","[[772289100.0, 769468800.0]]",21.91
32,"[[0.1868490203784834, 0.22553852445521486, 0.33233887661223194, 0.17751454657251003, 0.11254989279760995, 0.32006560435268216, 0.24789201745794265, 0.20095176080816943, 0.1497384383555924, 0.2681251823713447, 0.1626153808282069, 0.10127065732756801]]","[[892088500.0, 883151700.0]]",36.74
32,"[[0.20380490133938312, 0.3350672495793502, 0.25070885378889857, 0.09920780138553965, 0.2993930085922425, 0.1525743128777383, 0.2615623810222765, 0.186188093899829, 0.2853119524034984, 0.18853664375124585, 0.27182627302705686, 0.29655892507110493]]","[[910143200.0, 846499000.0]]",34.12
32,"[[0.12139344923285156, 0.1991893564173652, 0.06569412396209512, 0.22303100321304878, 0.1750617815528241, 0.20147762324294555, 0.17009010609862762, 0.3174759333036278, 0.14009275072506114, 0.23820234883883223, 0.10737938416372657, 0.19942184077406644]]","[[874136800.0, 869247300.0]]",29.04
32,"[[0.3203329502695583, 0.17976706155297933, 0.22173084443315774, 0.23194434222227983, 0.13411343915780022, 0.1627831811300012, 0.18880231103849793, 0.28326701754172995, 0.08674880613121991, 0.18152794877974737, 0.1817831778081791, 0.21435461939939227]]","[[890115900.0, 765731800.0]]",51.27
32,"[[0.15018918936403747, 0.31201741876492073, 0.12703650188108698, 0.12604305641534402, 0.24451336505195595, 0.21744008026962272, 0.29650398485372353, 0.17064988974735326, 0.3397544994597515, 0.24476062174626514, 0.23173577461967745, 0.07513017909219616]]","[[896353600.0, 863942900.0]]",28.29
32,"[[0.23206706502834845, 0.2463273723557492, 0.17739944223120763, 0.16672540999878566, 0.18884692280741294, 0.14668654521002972, 0.21398712046117643, 0.24387622159360667, 0.18219642598503322, 0.05931226863612313, 0.11903452105651365, 0.34002052574808095]]","[[883459600.0, 868294800.0]]",38.41
32,"[[0.03263385761610546, 0.13274512361414764, 0.2761147033694916, 0.2732585534112174, 0.33479398271607075, 0.34824533027262067, 0.02957324225825117, 0.136169466627116, 0.20964210759757523, 0.27872533240387776, 0.30460765042958293, 0.1835162278687549]]","[[905959800.0, 882429800.0]]",61.86
32,"[[0.278131165306233, 0.27784474312618185, 0.2996820182344194, 0.20286233420994917, 0.06423587981465473, 0.05184470050853973, 0.27340229819472894, 0.1992776772562077, 0.2645138510202843, 0.33114419784003807, 0.2020101191361751, 0.23270979323592536]]","[[899564000.0, 756207400.0]]",58.97
32,"[[0.19590522979414732, 0.17183900373675992, 0.16460345509422644, 0.04919643373636448, 0.2123437987322882, 0.2532883077879067, 0.14755144097336537, 0.4214689341366982, 0.12962485127044088, 0.12657870544288663, 0.159420613291495, 0.13652112944575157]]","[[866409300.0, 861098100.0]]",27.06
32,"[[0.21344576655293845, 0.05690099551663966, 0.10459010822385913, 0.19823869437780586, 0.1550696262637011, 0.18256959884631596, 0.13298190460376375, 0.07970414997031675, 0.23925060244800006, 0.21427348668749008, 0.2668860566742595, 0.26707894877617555]]","[[873628800.0, 867175800.0]]",36.8
32,"[[0.14405235618015422, 0.2022043807262783, 0.23445288353481705, 0.35290818676568236, 0.26779779382445035, 0.23721470447592766, 0.22574442481349333, 0.2124953423104383, 0.1665128445681802, 0.1586610106643437, 0.014864605475934295, 0.16287611549682307]]","[[891585200.0, 890654900.0]]",33.67
32,"[[0.3258015277723734, 0.0973656448558859, 0.35447526022388776, 0.06622276599061566, 0.19425334648149875, 0.28854481691560274, 0.3180517093770531, 0.12839804621690531, 0.16033764358076824, 0.1537569313063172, 0.1943886576127383, 0.25832206168593486]]","[[903409300.0, 816686000.0]]",29.17
32,"[[0.1730125269813712, 0.2147344814628699, 0.16116272292883663, 0.21169771951885472, 0.3852061097335488, 0.09888708623008935, 0.19748139303820286, 0.23772591930354484, 0.23478496607734473, 0.22016845756805345, 0.24539267652300759, 0.1698410616363778]]","[[899064000.0, 888514600.0]]",32.61
32,"[[0.24415355091691116, 0.25959565403103824, 0, 0.33776245936726085, 0.14129830602172241, 0.23864513583792474, 0.07585766037305917, 0.14862848202065979, 0.1349823421484274, 0.11852311821574124, 0.13807423001014726, 0.22628366394363475]]","[[887312400.0, 773251300.0]]",46.37
32,"[[0.09983788155710283, 0.15825359251122195, 0.2450012994073587, 0.18843885119717127, 0.25286522102546466, 0.19365975282342837, 0.22259186812853976, 0.2549613161970702, 0.2721559208830687, 0.347299568982666, 0.34790438476427776, 0.14450277034989104]]","[[898429600.0, 897820300.0]]",31.82
32,"[[0.2622111597796727, 0.2322300620428167, 0.205981107073756, 0.10921855671189455, 0.14848015514559143, 0.20636259996596273, 0.1595848656615528, 0.2085348639505187, 0.21822735396791876, 0.2861455034095404, 0.21473817715541305, 0.39893989691124754]]","[[902045500.0, 811794300.0]]",39.86
32,"[[0.17872573359157057, 0.11299968322596596, 0.1316197486691548, 0.22891670260807084, 0.25802555338060884, 0.16133826478356902, 0.2908428418976736, 0.06530068871944017, 0.1892127289082269, 0.009443421704017574, 0.1729205518476174, 0.1769531763224709]]","[[870013300.0, 866570900.0]]",59.24
32,"[[0.21177473817699233, 0.19228057427213874, 0.19935554079971185, 0.2880905746138278, 0.028177503821989025, 0.3011223178776165, 0.23655381623014754, 0.29767114905241515, 0.31440977251183855, 0.25085720367040065, 0.2868796739230922, 0.22049601106850902]]","[[913284200.0, 911526100.0]]",47.71
